filepath,note,midi,velocity,articulation,pedal,duration,take
data\piano_phase3\C6\C6_v90_portato_ped_t1.wav,C6,84,90,portato,1,1.033,1
data\piano_phase3\C6\C6_v90_portato_noped_t1.wav,C6,84,90,portato,0,1.033,1
data\piano_phase3\C6\C6_v30_portato_ped_t1.wav,C6,84,30,portato,1,1.081,1
data\piano_phase3\C6\C6_v110_legato_ped_t1.wav,C6,84,110,legato,1,2.205,1
data\piano_phase3\C6\C6_v90_legato_noped_t1.wav,C6,84,90,legato,0,2.188,1
data\piano_phase3\C6\C6_v90_sustain_noped_t1.wav,C6,84,90,sustain,0,1.659,1
data\piano_phase3\C6\C6_v30_sustain_noped_t1.wav,C6,84,30,sustain,0,1.799,1
data\piano_phase3\C6\C6_v60_legato_noped_t1.wav,C6,84,60,legato,0,2.242,1
data\piano_phase3\C6\C6_v110_staccato_noped_t1.wav,C6,84,110,staccato,0,0.589,1
data\piano_phase3\C6\C6_v30_staccato_noped_t1.wav,C6,84,30,staccato,0,0.652,1
data\piano_phase3\C6\C6_v90_sustain_ped_t1.wav,C6,84,90,sustain,1,1.659,1
data\piano_phase3\C6\C6_v60_sustain_ped_t1.wav,C6,84,60,sustain,1,1.726,1
data\piano_phase3\C6\C6_v30_sustain_ped_t1.wav,C6,84,30,sustain,1,1.799,1
data\piano_phase3\C6\C6_v90_legato_ped_t1.wav,C6,84,90,legato,1,2.188,1
data\piano_phase3\C6\C6_v110_portato_noped_t1.wav,C6,84,110,portato,0,1.037,1
data\piano_phase3\C6\C6_v110_portato_ped_t1.wav,C6,84,110,portato,1,1.037,1
data\piano_phase3\C6\C6_v60_staccato_noped_t1.wav,C6,84,60,staccato,0,0.639,1
data\piano_phase3\C6\C6_v60_legato_ped_t1.wav,C6,84,60,legato,1,2.242,1
data\piano_phase3\C6\C6_v90_staccato_ped_t1.wav,C6,84,90,staccato,1,0.589,1
data\piano_phase3\C6\C6_v60_sustain_noped_t1.wav,C6,84,60,sustain,0,1.726,1
data\piano_phase3\C#6\C#6_v110_legato_ped_t1.wav,C#6,85,110,legato,1,2.157,1
data\piano_phase3\C#6\C#6_v30_staccato_noped_t1.wav,C#6,85,30,staccato,0,0.632,1
data\piano_phase3\C#6\C#6_v90_legato_ped_t1.wav,C#6,85,90,legato,1,2.172,1
data\piano_phase3\C#6\C#6_v90_sustain_noped_t1.wav,C#6,85,90,sustain,0,1.631,1
data\piano_phase3\C#6\C#6_v30_portato_ped_t1.wav,C#6,85,30,portato,1,1.092,1
data\piano_phase3\C#6\C#6_v60_sustain_noped_t1.wav,C#6,85,60,sustain,0,1.686,1
data\piano_phase3\C#6\C#6_v90_portato_ped_t1.wav,C#6,85,90,portato,1,1.022,1
data\piano_phase3\C#6\C#6_v30_legato_noped_t1.wav,C#6,85,30,legato,0,2.328,1
data\piano_phase3\C#6\C#6_v30_legato_ped_t1.wav,C#6,85,30,legato,1,2.328,1
data\piano_phase3\C#6\C#6_v110_staccato_ped_t1.wav,C#6,85,110,staccato,1,0.606,1
data\piano_phase3\C#6\C#6_v30_sustain_noped_t1.wav,C#6,85,30,sustain,0,1.783,1
data\piano_phase3\C#6\C#6_v110_portato_noped_t1.wav,C#6,85,110,portato,0,1.033,1
data\piano_phase3\C#6\C#6_v90_portato_noped_t1.wav,C#6,85,90,portato,0,1.022,1
data\piano_phase3\C#6\C#6_v60_legato_noped_t1.wav,C#6,85,60,legato,0,2.223,1
data\piano_phase3\C#6\C#6_v30_staccato_ped_t1.wav,C#6,85,30,staccato,1,0.632,1
data\piano_phase3\C#6\C#6_v110_legato_noped_t1.wav,C#6,85,110,legato,0,2.157,1
data\piano_phase3\C#6\C#6_v60_staccato_ped_t1.wav,C#6,85,60,staccato,1,0.647,1
data\piano_phase3\C#6\C#6_v90_staccato_ped_t1.wav,C#6,85,90,staccato,1,0.606,1
data\piano_phase3\C#6\C#6_v110_sustain_ped_t1.wav,C#6,85,110,sustain,1,1.695,1
data\piano_phase3\C#6\C#6_v90_sustain_ped_t1.wav,C#6,85,90,sustain,1,1.631,1
data\piano_phase3\C#6\C#6_v110_portato_ped_t1.wav,C#6,85,110,portato,1,1.033,1
data\piano_phase3\C#6\C#6_v60_sustain_ped_t1.wav,C#6,85,60,sustain,1,1.686,1
data\piano_phase3\D6\D6_v110_sustain_noped_t1.wav,D6,86,110,sustain,0,1.617,1
data\piano_phase3\D6\D6_v110_legato_ped_t1.wav,D6,86,110,legato,1,2.212,1
data\piano_phase3\D6\D6_v110_sustain_ped_t1.wav,D6,86,110,sustain,1,1.617,1
data\piano_phase3\D6\D6_v90_legato_ped_t1.wav,D6,86,90,legato,1,2.239,1
data\piano_phase3\D6\D6_v30_legato_ped_t1.wav,D6,86,30,legato,1,2.322,1
data\piano_phase3\D6\D6_v60_legato_ped_t1.wav,D6,86,60,legato,1,2.231,1
data\piano_phase3\D6\D6_v110_legato_noped_t1.wav,D6,86,110,legato,0,2.212,1
data\piano_phase3\D6\D6_v30_legato_noped_t1.wav,D6,86,30,legato,0,2.322,1
data\piano_phase3\D6\D6_v60_staccato_ped_t1.wav,D6,86,60,staccato,1,0.644,1
data\piano_phase3\D6\D6_v90_portato_noped_t1.wav,D6,86,90,portato,0,1.106,1
data\piano_phase3\D6\D6_v60_portato_noped_t1.wav,D6,86,60,portato,0,1.12,1
data\piano_phase3\D6\D6_v30_portato_ped_t1.wav,D6,86,30,portato,1,1.152,1
data\piano_phase3\D6\D6_v110_portato_noped_t1.wav,D6,86,110,portato,0,1.096,1
data\piano_phase3\D6\D6_v110_staccato_noped_t1.wav,D6,86,110,staccato,0,0.629,1
data\piano_phase3\D6\D6_v90_staccato_ped_t1.wav,D6,86,90,staccato,1,0.634,1
data\piano_phase3\D6\D6_v60_legato_noped_t1.wav,D6,86,60,legato,0,2.231,1
data\piano_phase3\D6\D6_v30_sustain_noped_t1.wav,D6,86,30,sustain,0,1.839,1
data\piano_phase3\D6\D6_v30_staccato_noped_t1.wav,D6,86,30,staccato,0,0.631,1
data\piano_phase3\D6\D6_v30_sustain_ped_t1.wav,D6,86,30,sustain,1,1.839,1
data\piano_phase3\D6\D6_v90_staccato_noped_t1.wav,D6,86,90,staccato,0,0.634,1
data\piano_phase3\D6\D6_v60_portato_ped_t1.wav,D6,86,60,portato,1,1.12,1
data\piano_phase3\D6\D6_v60_sustain_noped_t1.wav,D6,86,60,sustain,0,1.695,1
data\piano_phase3\D#6\D#6_v90_legato_noped_t1.wav,D#6,87,90,legato,0,2.212,1
data\piano_phase3\D#6\D#6_v60_legato_ped_t1.wav,D#6,87,60,legato,1,2.201,1
data\piano_phase3\D#6\D#6_v110_sustain_noped_t1.wav,D#6,87,110,sustain,0,1.68,1
data\piano_phase3\D#6\D#6_v90_staccato_ped_t1.wav,D#6,87,90,staccato,1,0.633,1
data\piano_phase3\D#6\D#6_v110_portato_ped_t1.wav,D#6,87,110,portato,1,1.095,1
data\piano_phase3\D#6\D#6_v110_legato_ped_t1.wav,D#6,87,110,legato,1,2.184,1
data\piano_phase3\D#6\D#6_v90_sustain_ped_t1.wav,D#6,87,90,sustain,1,1.693,1
data\piano_phase3\D#6\D#6_v110_sustain_ped_t1.wav,D#6,87,110,sustain,1,1.68,1
data\piano_phase3\D#6\D#6_v60_staccato_ped_t1.wav,D#6,87,60,staccato,1,0.63,1
data\piano_phase3\D#6\D#6_v110_staccato_ped_t1.wav,D#6,87,110,staccato,1,0.624,1
data\piano_phase3\D#6\D#6_v30_staccato_ped_t1.wav,D#6,87,30,staccato,1,0.617,1
data\piano_phase3\D#6\D#6_v60_sustain_ped_t1.wav,D#6,87,60,sustain,1,1.716,1
data\piano_phase3\D#6\D#6_v30_legato_noped_t1.wav,D#6,87,30,legato,0,2.322,1
data\piano_phase3\D#6\D#6_v90_portato_ped_t1.wav,D#6,87,90,portato,1,1.1,1
data\piano_phase3\D#6\D#6_v110_portato_noped_t1.wav,D#6,87,110,portato,0,1.095,1
data\piano_phase3\D#6\D#6_v30_sustain_ped_t1.wav,D#6,87,30,sustain,1,1.8,1
data\piano_phase3\D#6\D#6_v30_staccato_noped_t1.wav,D#6,87,30,staccato,0,0.617,1
data\piano_phase3\D#6\D#6_v30_portato_ped_t1.wav,D#6,87,30,portato,1,1.124,1
data\piano_phase3\D#6\D#6_v30_legato_ped_t1.wav,D#6,87,30,legato,1,2.322,1
data\piano_phase3\D#6\D#6_v60_staccato_noped_t1.wav,D#6,87,60,staccato,0,0.63,1
data\piano_phase3\D#6\D#6_v90_sustain_noped_t1.wav,D#6,87,90,sustain,0,1.693,1
data\piano_phase3\D#6\D#6_v60_portato_noped_t1.wav,D#6,87,60,portato,0,1.107,1
data\piano_phase3\E6\E6_v60_legato_ped_t1.wav,E6,88,60,legato,1,2.252,1
data\piano_phase3\E6\E6_v30_legato_noped_t1.wav,E6,88,30,legato,0,2.332,1
data\piano_phase3\E6\E6_v30_legato_ped_t1.wav,E6,88,30,legato,1,2.332,1
data\piano_phase3\E6\E6_v30_sustain_noped_t1.wav,E6,88,30,sustain,0,1.84,1
data\piano_phase3\E6\E6_v110_legato_ped_t1.wav,E6,88,110,legato,1,2.189,1
data\piano_phase3\E6\E6_v30_staccato_ped_t1.wav,E6,88,30,staccato,1,0.591,1
data\piano_phase3\E6\E6_v30_staccato_noped_t1.wav,E6,88,30,staccato,0,0.591,1
data\piano_phase3\E6\E6_v30_portato_ped_t1.wav,E6,88,30,portato,1,1.152,1
data\piano_phase3\E6\E6_v110_legato_noped_t1.wav,E6,88,110,legato,0,2.189,1
data\piano_phase3\E6\E6_v110_staccato_ped_t1.wav,E6,88,110,staccato,1,0.619,1
data\piano_phase3\E6\E6_v110_portato_noped_t1.wav,E6,88,110,portato,0,1.082,1
data\piano_phase3\E6\E6_v60_sustain_noped_t1.wav,E6,88,60,sustain,0,1.749,1
data\piano_phase3\E6\E6_v90_sustain_noped_t1.wav,E6,88,90,sustain,0,1.721,1
data\piano_phase3\E6\E6_v90_portato_ped_t1.wav,E6,88,90,portato,1,1.086,1
data\piano_phase3\E6\E6_v60_sustain_ped_t1.wav,E6,88,60,sustain,1,1.749,1
data\piano_phase3\E6\E6_v90_staccato_noped_t1.wav,E6,88,90,staccato,0,0.622,1
data\piano_phase3\E6\E6_v60_staccato_ped_t1.wav,E6,88,60,staccato,1,0.622,1
data\piano_phase3\E6\E6_v90_portato_noped_t1.wav,E6,88,90,portato,0,1.086,1
data\piano_phase3\E6\E6_v90_staccato_ped_t1.wav,E6,88,90,staccato,1,0.622,1
data\piano_phase3\E6\E6_v110_staccato_noped_t1.wav,E6,88,110,staccato,0,0.619,1
data\piano_phase3\E6\E6_v60_portato_ped_t1.wav,E6,88,60,portato,1,1.095,1
data\piano_phase3\E6\E6_v90_legato_ped_t1.wav,E6,88,90,legato,1,2.205,1
data\piano_phase3\F6\F6_v30_portato_ped_t1.wav,F6,89,30,portato,1,2.104,1
data\piano_phase3\F6\F6_v30_staccato_noped_t1.wav,F6,89,30,staccato,0,1.733,1
data\piano_phase3\F6\F6_v30_legato_noped_t1.wav,F6,89,30,legato,0,3.002,1
data\piano_phase3\F6\F6_v110_portato_ped_t1.wav,F6,89,110,portato,1,1.792,1
data\piano_phase3\F6\F6_v110_sustain_noped_t1.wav,F6,89,110,sustain,0,1.962,1
data\piano_phase3\F6\F6_v110_staccato_noped_t1.wav,F6,89,110,staccato,0,1.57,1
data\piano_phase3\F6\F6_v60_portato_noped_t1.wav,F6,89,60,portato,0,1.826,1
data\piano_phase3\F6\F6_v60_staccato_noped_t1.wav,F6,89,60,staccato,0,1.687,1
data\piano_phase3\F6\F6_v30_legato_ped_t1.wav,F6,89,30,legato,1,3.002,1
data\piano_phase3\F6\F6_v110_legato_ped_t1.wav,F6,89,110,legato,1,2.671,1
data\piano_phase3\F6\F6_v30_sustain_ped_t1.wav,F6,89,30,sustain,1,2.618,1
data\piano_phase3\F6\F6_v90_sustain_ped_t1.wav,F6,89,90,sustain,1,2.248,1
data\piano_phase3\F6\F6_v30_staccato_ped_t1.wav,F6,89,30,staccato,1,1.733,1
data\piano_phase3\F6\F6_v90_sustain_noped_t1.wav,F6,89,90,sustain,0,2.248,1
data\piano_phase3\F6\F6_v110_sustain_ped_t1.wav,F6,89,110,sustain,1,1.962,1
data\piano_phase3\F6\F6_v110_portato_noped_t1.wav,F6,89,110,portato,0,1.792,1
data\piano_phase3\F6\F6_v60_sustain_ped_t1.wav,F6,89,60,sustain,1,2.391,1
data\piano_phase3\F6\F6_v90_staccato_noped_t1.wav,F6,89,90,staccato,0,1.596,1
data\piano_phase3\F6\F6_v60_legato_ped_t1.wav,F6,89,60,legato,1,2.808,1
data\piano_phase3\F6\F6_v60_sustain_noped_t1.wav,F6,89,60,sustain,0,2.391,1
data\piano_phase3\F6\F6_v60_staccato_ped_t1.wav,F6,89,60,staccato,1,1.687,1
data\piano_phase3\F6\F6_v90_legato_noped_t1.wav,F6,89,90,legato,0,2.74,1
data\piano_phase3\F#6\F#6_v60_legato_noped_t1.wav,F#6,90,60,legato,0,2.781,1
data\piano_phase3\F#6\F#6_v90_staccato_ped_t1.wav,F#6,90,90,staccato,1,1.551,1
data\piano_phase3\F#6\F#6_v30_legato_noped_t1.wav,F#6,90,30,legato,0,3.083,1
data\piano_phase3\F#6\F#6_v30_staccato_noped_t1.wav,F#6,90,30,staccato,0,1.662,1
data\piano_phase3\F#6\F#6_v60_legato_ped_t1.wav,F#6,90,60,legato,1,2.781,1
data\piano_phase3\F#6\F#6_v90_portato_noped_t1.wav,F#6,90,90,portato,0,1.724,1
data\piano_phase3\F#6\F#6_v90_sustain_noped_t1.wav,F#6,90,90,sustain,0,2.171,1
data\piano_phase3\F#6\F#6_v30_portato_noped_t1.wav,F#6,90,30,portato,0,2.086,1
data\piano_phase3\F#6\F#6_v60_sustain_noped_t1.wav,F#6,90,60,sustain,0,2.28,1
data\piano_phase3\F#6\F#6_v110_legato_ped_t1.wav,F#6,90,110,legato,1,2.637,1
data\piano_phase3\F#6\F#6_v90_portato_ped_t1.wav,F#6,90,90,portato,1,1.724,1
data\piano_phase3\F#6\F#6_v110_staccato_ped_t1.wav,F#6,90,110,staccato,1,1.54,1
data\piano_phase3\F#6\F#6_v90_legato_ped_t1.wav,F#6,90,90,legato,1,2.648,1
data\piano_phase3\F#6\F#6_v110_sustain_noped_t1.wav,F#6,90,110,sustain,0,2.141,1
data\piano_phase3\F#6\F#6_v110_legato_noped_t1.wav,F#6,90,110,legato,0,2.637,1
data\piano_phase3\F#6\F#6_v90_legato_noped_t1.wav,F#6,90,90,legato,0,2.648,1
data\piano_phase3\F#6\F#6_v110_staccato_noped_t1.wav,F#6,90,110,staccato,0,1.54,1
data\piano_phase3\F#6\F#6_v60_portato_ped_t1.wav,F#6,90,60,portato,1,1.777,1
data\piano_phase3\F#6\F#6_v30_legato_ped_t1.wav,F#6,90,30,legato,1,3.083,1
data\piano_phase3\F#6\F#6_v60_portato_noped_t1.wav,F#6,90,60,portato,0,1.777,1
data\piano_phase3\F#6\F#6_v90_sustain_ped_t1.wav,F#6,90,90,sustain,1,2.171,1
data\piano_phase3\F#6\F#6_v30_sustain_ped_t1.wav,F#6,90,30,sustain,1,2.639,1
data\piano_phase3\G6\G6_v110_legato_ped_t1.wav,G6,91,110,legato,1,2.569,1
data\piano_phase3\G6\G6_v60_legato_ped_t1.wav,G6,91,60,legato,1,2.713,1
data\piano_phase3\G6\G6_v90_sustain_noped_t1.wav,G6,91,90,sustain,0,2.087,1
data\piano_phase3\G6\G6_v110_sustain_ped_t1.wav,G6,91,110,sustain,1,2.058,1
data\piano_phase3\G6\G6_v60_sustain_noped_t1.wav,G6,91,60,sustain,0,2.368,1
data\piano_phase3\G6\G6_v110_legato_noped_t1.wav,G6,91,110,legato,0,2.569,1
data\piano_phase3\G6\G6_v90_staccato_ped_t1.wav,G6,91,90,staccato,1,1.515,1
data\piano_phase3\G6\G6_v30_portato_ped_t1.wav,G6,91,30,portato,1,2.029,1
data\piano_phase3\G6\G6_v60_legato_noped_t1.wav,G6,91,60,legato,0,2.713,1
data\piano_phase3\G6\G6_v60_portato_ped_t1.wav,G6,91,60,portato,1,1.902,1
data\piano_phase3\G6\G6_v90_staccato_noped_t1.wav,G6,91,90,staccato,0,1.515,1
data\piano_phase3\G6\G6_v30_sustain_noped_t1.wav,G6,91,30,sustain,0,2.548,1
data\piano_phase3\G6\G6_v110_portato_noped_t1.wav,G6,91,110,portato,0,1.651,1
data\piano_phase3\G6\G6_v110_staccato_ped_t1.wav,G6,91,110,staccato,1,1.498,1
data\piano_phase3\G6\G6_v30_legato_ped_t1.wav,G6,91,30,legato,1,3.069,1
data\piano_phase3\G6\G6_v90_legato_noped_t1.wav,G6,91,90,legato,0,2.552,1
data\piano_phase3\G6\G6_v60_sustain_ped_t1.wav,G6,91,60,sustain,1,2.368,1
data\piano_phase3\G6\G6_v30_legato_noped_t1.wav,G6,91,30,legato,0,3.069,1
data\piano_phase3\G6\G6_v60_staccato_noped_t1.wav,G6,91,60,staccato,0,1.583,1
data\piano_phase3\G6\G6_v110_staccato_noped_t1.wav,G6,91,110,staccato,0,1.498,1
data\piano_phase3\G6\G6_v110_portato_ped_t1.wav,G6,91,110,portato,1,1.651,1
data\piano_phase3\G6\G6_v30_portato_noped_t1.wav,G6,91,30,portato,0,2.029,1
data\piano_phase3\G#6\G#6_v110_portato_noped_t1.wav,G#6,92,110,portato,0,1.331,1
data\piano_phase3\G#6\G#6_v90_staccato_noped_t1.wav,G#6,92,90,staccato,0,1.004,1
data\piano_phase3\G#6\G#6_v90_sustain_noped_t1.wav,G#6,92,90,sustain,0,1.835,1
data\piano_phase3\G#6\G#6_v60_staccato_noped_t1.wav,G#6,92,60,staccato,0,1.01,1
data\piano_phase3\G#6\G#6_v60_staccato_ped_t1.wav,G#6,92,60,staccato,1,1.01,1
data\piano_phase3\G#6\G#6_v110_staccato_ped_t1.wav,G#6,92,110,staccato,1,0.996,1
data\piano_phase3\G#6\G#6_v30_staccato_noped_t1.wav,G#6,92,30,staccato,0,1.387,1
data\piano_phase3\G#6\G#6_v30_portato_noped_t1.wav,G#6,92,30,portato,0,1.689,1
data\piano_phase3\G#6\G#6_v110_sustain_noped_t1.wav,G#6,92,110,sustain,0,1.72,1
data\piano_phase3\G#6\G#6_v90_portato_noped_t1.wav,G#6,92,90,portato,0,1.337,1
data\piano_phase3\G#6\G#6_v90_staccato_ped_t1.wav,G#6,92,90,staccato,1,1.004,1
data\piano_phase3\G#6\G#6_v30_staccato_ped_t1.wav,G#6,92,30,staccato,1,1.387,1
data\piano_phase3\G#6\G#6_v30_legato_ped_t1.wav,G#6,92,30,legato,1,2.849,1
data\piano_phase3\G#6\G#6_v110_portato_ped_t1.wav,G#6,92,110,portato,1,1.331,1
data\piano_phase3\G#6\G#6_v110_legato_noped_t1.wav,G#6,92,110,legato,0,2.219,1
data\piano_phase3\G#6\G#6_v110_legato_ped_t1.wav,G#6,92,110,legato,1,2.219,1
data\piano_phase3\G#6\G#6_v90_legato_ped_t1.wav,G#6,92,90,legato,1,2.293,1
data\piano_phase3\G#6\G#6_v90_legato_noped_t1.wav,G#6,92,90,legato,0,2.293,1
data\piano_phase3\G#6\G#6_v60_sustain_noped_t1.wav,G#6,92,60,sustain,0,2.002,1
data\piano_phase3\G#6\G#6_v60_portato_ped_t1.wav,G#6,92,60,portato,1,1.547,1
data\piano_phase3\G#6\G#6_v90_sustain_ped_t1.wav,G#6,92,90,sustain,1,1.835,1
data\piano_phase3\G#6\G#6_v110_staccato_noped_t1.wav,G#6,92,110,staccato,0,0.996,1
data\piano_phase3\A6\A6_v110_staccato_noped_t1.wav,A6,93,110,staccato,0,0.954,1
data\piano_phase3\A6\A6_v90_sustain_noped_t1.wav,A6,93,90,sustain,0,1.767,1
data\piano_phase3\A6\A6_v60_sustain_noped_t1.wav,A6,93,60,sustain,0,2.174,1
data\piano_phase3\A6\A6_v60_portato_ped_t1.wav,A6,93,60,portato,1,1.514,1
data\piano_phase3\A6\A6_v60_sustain_ped_t1.wav,A6,93,60,sustain,1,2.174,1
data\piano_phase3\A6\A6_v30_portato_noped_t1.wav,A6,93,30,portato,0,1.78,1
data\piano_phase3\A6\A6_v30_sustain_noped_t1.wav,A6,93,30,sustain,0,2.588,1
data\piano_phase3\A6\A6_v90_legato_noped_t1.wav,A6,93,90,legato,0,2.174,1
data\piano_phase3\A6\A6_v30_portato_ped_t1.wav,A6,93,30,portato,1,1.78,1
data\piano_phase3\A6\A6_v90_staccato_ped_t1.wav,A6,93,90,staccato,1,0.957,1
data\piano_phase3\A6\A6_v60_staccato_noped_t1.wav,A6,93,60,staccato,0,1.179,1
data\piano_phase3\A6\A6_v90_sustain_ped_t1.wav,A6,93,90,sustain,1,1.767,1
data\piano_phase3\A6\A6_v30_staccato_ped_t1.wav,A6,93,30,staccato,1,1.599,1
data\piano_phase3\A6\A6_v30_staccato_noped_t1.wav,A6,93,30,staccato,0,1.599,1
data\piano_phase3\A6\A6_v30_legato_ped_t1.wav,A6,93,30,legato,1,3.079,1
data\piano_phase3\A6\A6_v60_staccato_ped_t1.wav,A6,93,60,staccato,1,1.179,1
data\piano_phase3\A6\A6_v90_portato_ped_t1.wav,A6,93,90,portato,1,1.288,1
data\piano_phase3\A6\A6_v60_legato_noped_t1.wav,A6,93,60,legato,0,2.638,1
data\piano_phase3\A6\A6_v90_staccato_noped_t1.wav,A6,93,90,staccato,0,0.957,1
data\piano_phase3\A6\A6_v110_legato_ped_t1.wav,A6,93,110,legato,1,2.115,1
data\piano_phase3\A6\A6_v110_sustain_ped_t1.wav,A6,93,110,sustain,1,1.771,1
data\piano_phase3\A6\A6_v30_legato_noped_t1.wav,A6,93,30,legato,0,3.079,1
data\piano_phase3\A#6\A#6_v90_portato_noped_t1.wav,A#6,94,90,portato,0,1.232,1
data\piano_phase3\A#6\A#6_v30_portato_noped_t1.wav,A#6,94,30,portato,0,1.701,1
data\piano_phase3\A#6\A#6_v110_portato_noped_t1.wav,A#6,94,110,portato,0,1.215,1
data\piano_phase3\A#6\A#6_v110_sustain_noped_t1.wav,A#6,94,110,sustain,0,1.681,1
data\piano_phase3\A#6\A#6_v30_sustain_ped_t1.wav,A#6,94,30,sustain,1,2.55,1
data\piano_phase3\A#6\A#6_v110_legato_ped_t1.wav,A#6,94,110,legato,1,2.096,1
data\piano_phase3\A#6\A#6_v60_legato_ped_t1.wav,A#6,94,60,legato,1,2.634,1
data\piano_phase3\A#6\A#6_v110_staccato_ped_t1.wav,A#6,94,110,staccato,1,0.913,1
data\piano_phase3\A#6\A#6_v60_portato_noped_t1.wav,A#6,94,60,portato,0,1.601,1
data\piano_phase3\A#6\A#6_v30_legato_ped_t1.wav,A#6,94,30,legato,1,2.969,1
data\piano_phase3\A#6\A#6_v60_legato_noped_t1.wav,A#6,94,60,legato,0,2.634,1
data\piano_phase3\A#6\A#6_v90_staccato_noped_t1.wav,A#6,94,90,staccato,0,0.993,1
data\piano_phase3\A#6\A#6_v110_sustain_ped_t1.wav,A#6,94,110,sustain,1,1.681,1
data\piano_phase3\A#6\A#6_v110_staccato_noped_t1.wav,A#6,94,110,staccato,0,0.913,1
data\piano_phase3\A#6\A#6_v90_legato_ped_t1.wav,A#6,94,90,legato,1,2.06,1
data\piano_phase3\A#6\A#6_v90_sustain_noped_t1.wav,A#6,94,90,sustain,0,1.957,1
data\piano_phase3\A#6\A#6_v30_legato_noped_t1.wav,A#6,94,30,legato,0,2.969,1
data\piano_phase3\A#6\A#6_v90_portato_ped_t1.wav,A#6,94,90,portato,1,1.232,1
data\piano_phase3\A#6\A#6_v90_sustain_ped_t1.wav,A#6,94,90,sustain,1,1.957,1
data\piano_phase3\A#6\A#6_v30_staccato_ped_t1.wav,A#6,94,30,staccato,1,1.517,1
data\piano_phase3\A#6\A#6_v90_legato_noped_t1.wav,A#6,94,90,legato,0,2.06,1
data\piano_phase3\A#6\A#6_v60_sustain_noped_t1.wav,A#6,94,60,sustain,0,2.444,1
data\piano_phase3\B6\B6_v30_staccato_noped_t1.wav,B6,95,30,staccato,0,1.633,1
data\piano_phase3\B6\B6_v60_sustain_ped_t1.wav,B6,95,60,sustain,1,1.97,1
data\piano_phase3\B6\B6_v30_portato_ped_t1.wav,B6,95,30,portato,1,2.256,1
data\piano_phase3\B6\B6_v90_legato_noped_t1.wav,B6,95,90,legato,0,2.405,1
data\piano_phase3\B6\B6_v90_legato_ped_t1.wav,B6,95,90,legato,1,2.405,1
data\piano_phase3\B6\B6_v60_legato_ped_t1.wav,B6,95,60,legato,1,2.397,1
data\piano_phase3\B6\B6_v60_staccato_ped_t1.wav,B6,95,60,staccato,1,1.02,1
data\piano_phase3\B6\B6_v110_sustain_noped_t1.wav,B6,95,110,sustain,0,1.846,1
data\piano_phase3\B6\B6_v30_portato_noped_t1.wav,B6,95,30,portato,0,2.256,1
data\piano_phase3\B6\B6_v60_legato_noped_t1.wav,B6,95,60,legato,0,2.397,1
data\piano_phase3\B6\B6_v60_staccato_noped_t1.wav,B6,95,60,staccato,0,1.02,1
data\piano_phase3\B6\B6_v30_legato_ped_t1.wav,B6,95,30,legato,1,3.288,1
data\piano_phase3\B6\B6_v90_sustain_noped_t1.wav,B6,95,90,sustain,0,1.743,1
data\piano_phase3\B6\B6_v30_sustain_ped_t1.wav,B6,95,30,sustain,1,3.004,1
data\piano_phase3\B6\B6_v110_portato_noped_t1.wav,B6,95,110,portato,0,1.138,1
data\piano_phase3\B6\B6_v110_sustain_ped_t1.wav,B6,95,110,sustain,1,1.846,1
data\piano_phase3\B6\B6_v110_portato_ped_t1.wav,B6,95,110,portato,1,1.138,1
data\piano_phase3\B6\B6_v90_portato_noped_t1.wav,B6,95,90,portato,0,1.169,1
data\piano_phase3\B6\B6_v30_staccato_ped_t1.wav,B6,95,30,staccato,1,1.633,1
data\piano_phase3\B6\B6_v90_sustain_ped_t1.wav,B6,95,90,sustain,1,1.743,1
data\piano_phase3\B6\B6_v60_sustain_noped_t1.wav,B6,95,60,sustain,0,1.97,1
data\piano_phase3\B6\B6_v90_staccato_noped_t1.wav,B6,95,90,staccato,0,0.975,1
data\piano_phase3\C7\C7_v30_legato_noped_t1.wav,C7,96,30,legato,0,3.67,1
data\piano_phase3\C7\C7_v30_portato_noped_t1.wav,C7,96,30,portato,0,2.317,1
data\piano_phase3\C7\C7_v110_portato_ped_t1.wav,C7,96,110,portato,1,1.248,1
data\piano_phase3\C7\C7_v30_sustain_ped_t1.wav,C7,96,30,sustain,1,2.862,1
data\piano_phase3\C7\C7_v30_staccato_ped_t1.wav,C7,96,30,staccato,1,1.575,1
data\piano_phase3\C7\C7_v60_staccato_noped_t1.wav,C7,96,60,staccato,0,1.065,1
data\piano_phase3\C7\C7_v60_sustain_noped_t1.wav,C7,96,60,sustain,0,2.067,1
data\piano_phase3\C7\C7_v110_staccato_ped_t1.wav,C7,96,110,staccato,1,0.835,1
data\piano_phase3\C7\C7_v110_staccato_noped_t1.wav,C7,96,110,staccato,0,0.835,1
data\piano_phase3\C7\C7_v90_sustain_noped_t1.wav,C7,96,90,sustain,0,1.89,1
data\piano_phase3\C7\C7_v60_legato_noped_t1.wav,C7,96,60,legato,0,2.695,1
data\piano_phase3\C7\C7_v90_portato_ped_t1.wav,C7,96,90,portato,1,1.325,1
data\piano_phase3\C7\C7_v30_sustain_noped_t1.wav,C7,96,30,sustain,0,2.862,1
data\piano_phase3\C7\C7_v30_legato_ped_t1.wav,C7,96,30,legato,1,3.67,1
data\piano_phase3\C7\C7_v110_sustain_noped_t1.wav,C7,96,110,sustain,0,1.94,1
data\piano_phase3\C7\C7_v110_legato_ped_t1.wav,C7,96,110,legato,1,2.154,1
